4,1,1,1,10000,1,1,1,1,0,1277,43,1,0,0,1,1,2.63448e-06,4,0.330461,0.000856542,1.234,4.896,13.428,1,1,137.844,80.1214,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,44,0,0,0,1,0,2.52484e+11,4,0.320526,0.000748814,1.319,0,13.853,1,0,35.5582,1560.69,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,45,1,0,0,1,1,6.13577e-05,4,0.334212,0.000827305,1.26,5.78493,88.0001,1,14,206.672,98.6855,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,46,1,0,0,1,1,6.40566e-05,4,0.317207,0.0008202,1.213,5.84283,43.1796,1,6,202.946,90.528,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,47,0,0,0,1,0,nan,4,0.327622,0.000750725,1.242,0,9.00249,1,0,35.5029,62.5992,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,48,1,0,0,1,1,6.25381e-05,4,0.324362,0.000732663,1.237,5.8508,37.2636,1,5,139.974,82.7805,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,49,1,0,0,1,1,7.29693e-05,4,0.320218,0.00074899,1.257,5.7318,37.3475,1,5,137.839,82.2309,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,50,1,0,0,1,1,2.52371e-06,4,0.319364,0.000878442,1.231,5.906,15.3217,1,1,137.778,82.0981,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,51,1,0,0,1,1,3.38467e-08,4,0.320669,0.000785618,1.218,5.367,46.4653,1,7,153.289,88.0849,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,52,1,0,0,1,1,6.67291e-05,4,0.319089,0.000750834,1.199,5.832,21.3753,1,2,150.839,87.1788,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,53,0,0,0,1,0,2.52459e+11,4,0.31912,0.000787955,1.234,0,15.0399,1,0,35.5545,1587.14,1,0,1,0,0
